tconst	averageRating	numVotes
tt6954416	6.2	84
tt6954684	2.3	6
tt6954848	7.4	36
tt6955808	6.1	40
tt6956962	8.9	18
tt6957004	5.9	174
tt6957366	5.6	7
tt6957816	3.5	49
tt6958152	6.0	140
tt6958212	7.1	1906
tt6959074	7.4	37
tt6959256	5.9	81
tt6960218	4.0	31
tt6960220	4.8	161
tt6960684	7.6	30
tt6960734	6.1	16
tt6960770	8.0	5
tt6960802	7.6	8
tt6962218	7.0	8
tt6962260	5.7	105
tt6962436	5.5	31
tt6963204	5.1	9
tt6963362	5.9	8
tt6963760	7.5	296
tt6963912	8.3	31
tt6964150	7.3	264
tt6964382	8.1	11
tt6964600	6.0	38
tt6964896	5.9	33
tt6965446	7.9	272
tt6965662	7.3	39
tt6966098	7.8	10
tt6966538	6.4	164
tt6966554	6.7	10
tt6966836	9.4	10
tt6967666	1.1	129
tt6967980	7.5	7675
tt6970194	8.1	12
tt6971106	4.4	5
tt6971730	5.5	20
tt6971752	7.0	4485
tt6972670	7.5	13
tt6972674	6.5	18
tt6972950	7.6	19
tt6973238	9.0	5
tt6973386	4.8	2121
tt6973496	5.3	93
tt6973670	4.6	602
tt6973828	4.1	36
tt6974196	5.7	137
tt6974202	7.7	29
tt6974886	7.6	10
tt6974916	7.3	27
tt6975046	5.9	87
tt6975084	4.9	42
tt6975620	7.2	27
tt6975700	8.4	28
tt6975762	6.5	15
tt6976090	9.6	5
tt6977066	7.3	7
tt6977240	5.5	3662
tt6977442	8.5	86
tt6977446	8.1	15
tt6977726	8.3	41
tt6978268	7.0	467
tt6978892	8.2	5
tt6979730	9.5	20
tt6980550	8.5	8
tt6980792	6.2	116
tt6980804	4.4	26
tt6980954	6.5	33
tt6980984	6.5	13
tt6980988	5.9	968
tt6981030	9.1	8
tt6981046	7.7	1478
tt6981052	7.3	46
tt6981072	6.2	12
tt6982254	9.1	23
tt6982352	9.8	273
tt6982394	8.6	7
tt6982508	7.6	19
tt6982588	3.3	13
tt6982632	7.2	91
tt6982648	5.0	45
tt6983908	9.1	25
tt6984704	6.3	39
tt6984716	6.0	5
tt6984724	5.9	12
tt6984732	7.3	13
tt6984740	4.5	11
tt6984772	5.7	7
tt6984802	5.3	6
tt6984810	3.0	23
tt6984834	4.4	32
tt6985020	3.5	18
tt6985060	3.2	299
tt6985074	4.9	27
tt6985476	6.4	14
tt6987798	5.6	103
tt6989126	7.5	158
tt6989180	5.1	83
tt6990206	7.4	32072
tt6990316	8.5	11
tt6990770	6.4	75
tt6992058	7.1	55
tt6992888	8.6	16
tt6994572	7.0	7
tt6994754	5.3	338
tt6996016	7.6	1491
tt6997344	9.2	13
tt6997426	8.9	26
tt6997620	8.2	5
tt6997642	7.6	77
tt6997814	6.1	113
tt6998222	6.2	57
tt6998228	5.8	56
tt6998562	4.6	26
tt6998574	7.7	200
tt6998580	5.3	77
tt6998596	7.1	455
tt6998626	8.6	29
tt6998630	5.9	241
tt6998762	4.4	5
tt6999112	4.5	19
tt6999208	6.6	8
tt7000030	6.0	5
tt7001376	8.4	21
tt7001792	6.0	8
tt7002100	7.6	27
tt7002344	7.6	7
tt7003386	3.9	10
tt7003970	6.4	5
tt7006206	6.3	275
tt7006426	5.6	59
tt7008310	5.2	21
tt7009668	7.2	13
tt7009956	6.4	24
tt7010156	7.0	844
tt7010180	8.6	33
tt7010242	7.2	15
tt7010318	7.2	6
tt7010348	9.0	5
tt7010366	6.5	56
tt7010380	2.2	183
tt7010412	7.7	1471
tt7010456	6.2	80
tt7011436	5.7	134
tt7012342	6.1	16
tt7012528	6.1	9
tt7012864	6.5	538
tt7013194	6.9	251
tt7013254	7.3	196
tt7013488	7.7	15
tt7013830	6.9	199
tt7014110	4.3	742
tt7014318	4.8	170
tt7014738	7.0	9
tt7017474	5.9	105
tt7017828	7.6	11
tt7018010	6.3	760
tt7018288	6.4	9
tt7018322	5.8	11
tt7018548	6.8	5
tt7018694	5.6	5
tt7019802	5.7	36
tt7019808	5.7	6
tt7019812	5.3	1195
tt7019820	7.5	2317
tt7019938	5.3	13
tt7019968	6.7	36
tt7020604	8.6	7
tt7020700	7.2	84
tt7021436	7.1	7
tt7021470	6.4	7
tt7021758	7.5	64
tt7021902	7.6	23
tt7022034	6.8	510
tt7022402	7.1	214
tt7022720	7.0	46
tt7023354	6.0	196
tt7023500	5.4	117
tt7023596	4.1	166
tt7024288	8.5	62
tt7024712	6.1	28
tt7024716	6.7	38
tt7025210	7.3	263
tt7025282	5.0	7
tt7025370	8.4	10
tt7025812	7.2	85
tt7026370	5.5	126
tt7026918	8.1	8
tt7027210	7.2	57
tt7027566	6.5	232
tt7027850	8.7	16
tt7028250	6.4	223
tt7028718	6.5	11
tt7029854	4.9	275
tt7030048	5.0	20
tt7031852	6.2	37
tt7031862	7.6	8
tt7031890	7.3	6
tt7033284	7.0	8
tt7034674	9.0	7
tt7034904	9.6	17
tt7035336	4.3	79
tt7035468	6.5	34
tt7036126	3.1	15
tt7037156	3.6	83
tt7037426	6.8	11
tt7037566	8.1	44
tt7037848	9.0	10
tt7038154	5.7	40
tt7038872	7.7	54
tt7039862	5.7	54
tt7040270	8.8	58
tt7040678	5.8	6
tt7041458	4.7	183
tt7041630	5.6	42
tt7042232	7.2	5
tt7043052	7.7	11
tt7043070	8.0	273
tt7043176	8.2	244
tt7043534	6.6	32
tt7045622	7.3	25
tt7046002	6.2	55
tt7046112	6.1	79
tt7046826	5.5	339
tt7047522	4.9	59
tt7048622	7.8	6349
tt7048676	4.4	410
tt7050082	3.8	57
tt7050140	6.7	31
tt7051286	6.5	26
tt7051292	8.1	110
tt7053158	5.3	40
tt7053290	9.2	5
tt7054410	7.6	348
tt7055592	6.8	954
tt7055784	7.8	24
tt7055812	5.8	28
tt7055824	8.4	53
tt7056470	7.0	24
tt7056732	7.1	1988
tt7057306	6.4	68
tt7057398	7.6	5
tt7057496	7.3	3354
tt7058618	5.9	40
tt7058854	4.0	40
tt7059352	5.1	11
tt7059538	6.3	10
tt7059762	6.3	29
tt7059770	5.3	21
tt7059784	7.1	19
tt7059806	4.5	17
tt7060038	2.8	5
tt7060140	5.0	6
tt7060460	8.4	4380
tt7060480	9.0	6
tt7060566	5.6	296
tt7060680	8.4	82
tt7060750	7.2	63
tt7063126	6.6	30
tt7063130	5.9	310
tt7063210	7.1	2838
tt7063474	8.7	9
tt7064620	7.8	5
tt7064766	6.5	384
tt7064776	6.6	7
tt7066030	5.4	283
tt7066156	8.1	14
tt7066172	7.4	26
tt7066244	2.4	125
tt7066638	5.2	10
tt7066996	8.7	7
tt7067028	9.3	10
tt7067390	6.7	9
tt7068588	5.8	13
tt7068610	5.4	62
tt7068818	4.4	886
tt7068836	6.2	28
tt7069148	7.0	30
tt7069196	5.6	320
tt7070486	6.3	38
tt7070496	4.4	110
tt7070706	9.1	8
tt7071336	7.3	20
tt7071348	2.7	79
tt7073516	6.8	10
tt7073518	7.9	8
tt7074142	7.7	24
tt7074258	4.8	12
tt7074662	2.2	5
tt7074750	7.0	25
tt7074804	8.7	6
tt7075488	5.8	10
tt7075594	6.5	486
tt7076014	3.8	27
tt7076668	3.7	158
tt7076834	7.5	2798
tt7077840	6.1	28
tt7078004	6.2	226
tt7078986	8.0	8
tt7080686	6.5	223
tt7080736	6.5	34
tt7080960	8.0	140
tt7080970	6.1	19
tt7081274	6.2	132
tt7081402	4.8	10
tt7081574	5.4	156
tt7081810	9.2	6
tt7082922	2.4	5
tt7083208	7.0	14
tt7083740	4.7	49
tt7083826	5.7	14
tt7084614	7.0	5
tt7084980	6.5	11
tt7084990	5.2	6
tt7084992	7.6	24
tt7085008	8.4	11
tt7085054	8.0	12
tt7085058	4.2	24
tt7085078	8.0	55
tt7085164	6.5	240
tt7085234	6.1	15
tt7085762	7.5	114
tt7085842	5.8	62
tt7086410	8.1	11
tt7086446	7.8	27
tt7086512	6.7	133
tt7087286	9.1	19
tt7087576	8.4	25
tt7087926	5.2	10
tt7087934	6.3	400
tt7087940	7.4	96
tt7087942	6.3	47
tt7087944	6.6	194
tt7087954	6.5	37
tt7088006	7.3	200
tt7088050	5.3	47
tt7088074	5.8	306
tt7088096	5.4	398
tt7088108	3.7	96
tt7088210	5.6	50
tt7088344	5.8	13
tt7088356	9.0	6
tt7089738	6.6	84
tt7090174	7.0	14
tt7091274	8.3	22
tt7091304	3.6	5
tt7091418	5.5	19
tt7091980	5.9	11
tt7092378	4.4	9
tt7092940	6.4	7
tt7093188	8.5	22
tt7093470	6.4	147
tt7093634	7.7	30
tt7094352	6.5	184
tt7094386	7.1	10
tt7094790	7.1	65
tt7094966	7.0	10
tt7095054	7.6	69
tt7095260	8.2	87
tt7095444	6.9	78
tt7095962	8.2	15
tt7096060	8.7	52
tt7097110	8.1	7
tt7097586	5.7	20
tt7097772	8.4	569
tt7098236	7.2	27
tt7098662	9.1	52
tt7099142	6.8	81
tt7099360	6.1	8
tt7099422	6.1	27
tt7099756	6.4	35
tt7100408	5.9	15
tt7100894	7.8	8
tt7101420	4.0	6
tt7102402	9.1	15
tt7102426	5.8	207
tt7104950	6.7	277
tt7106344	5.9	13
tt7106410	3.2	20
tt7106414	6.8	41
tt7106762	7.2	24
tt7106928	5.5	179
tt7107018	4.9	86
tt7107342	6.0	6
tt7107756	7.4	25
tt7108558	9.5	8
tt7108912	7.7	11
tt7108936	3.1	34
tt7109066	8.4	11
tt7109088	9.0	8
tt7109106	4.9	107
tt7109902	6.8	60
tt7110458	2.5	94
tt7110678	5.9	155
tt7111104	4.8	16
tt7111402	5.3	457
tt7111614	5.6	22
tt7111822	6.0	16
tt7111828	6.9	35
tt7112158	5.5	17
tt7112172	8.4	5
tt7112496	8.1	13
tt7115168	7.2	39
tt7115274	8.8	6
tt7115822	6.8	5
tt7115920	7.8	575
tt7116000	9.0	16
tt7116006	9.2	16
tt7116096	7.4	19
tt7116248	5.4	276
tt7117376	9.1	40
tt7117690	6.3	17
tt7117812	5.1	257
tt7118514	8.3	10
tt7119062	7.6	8
tt7120398	7.3	22
tt7120532	6.2	327
tt7120602	8.2	18
tt7120938	4.4	33
tt7121588	5.3	116
tt7121620	5.4	123
tt7121844	9.9	43
tt7122266	7.2	25
tt7122350	8.4	86
tt7122516	8.2	12
tt7122596	6.0	7
tt7122828	7.6	5
tt7122852	6.2	5
tt7123236	6.7	12
tt7124090	6.4	94
tt7124740	8.6	8
tt7125262	6.9	225
tt7126386	6.1	234
tt7127118	7.8	5
tt7127344	7.7	340
tt7127652	5.5	405
tt7127700	7.8	48
tt7127992	7.5	8
tt7128042	5.5	256
tt7128066	8.0	413
tt7128080	8.8	16
tt7128254	6.3	424
tt7128868	7.0	23
tt7129926	6.4	734
tt7130420	6.8	5
tt7131752	8.1	64
tt7131796	5.7	11
tt7131848	5.6	31
tt7131870	6.2	4543
tt7133098	6.7	41
tt7133340	6.1	132
tt7133352	6.8	591
tt7133384	6.3	146
tt7133424	7.7	63
tt7133554	7.2	718
tt7133648	6.3	81
tt7134214	7.4	14
tt7134462	6.7	88
tt7135128	5.6	140
tt7135152	7.3	122
tt7135738	7.6	14
tt7136528	6.2	12
tt7136736	2.9	446
tt7138190	7.6	197
tt7138456	6.7	20
tt7138894	6.8	23
tt7139110	8.8	10
tt7139382	8.1	454
tt7140020	7.0	21
tt7140888	7.3	42
tt7141228	7.1	24
tt7141890	7.7	6
tt7142620	7.3	11
tt7143492	8.4	14
tt7143672	7.0	5
tt7143686	7.2	47
tt7143760	8.6	14
tt7143958	5.7	6
tt7144296	2.6	215
tt7144900	5.8	5
tt7144986	2.8	10
tt7145652	6.0	5
tt7145972	6.2	6
tt7146054	7.1	488
tt7147464	7.6	19
tt7147530	8.1	42
tt7147654	7.4	16
tt7148254	7.0	316
tt7148422	8.7	37
tt7148738	6.4	19
tt7148866	8.3	37
tt7148964	3.6	11
tt7149014	6.4	21
tt7149030	4.7	10
tt7149134	7.2	123
tt7149258	5.2	10
tt7149806	9.0	14
tt7150058	7.7	10
tt7150100	6.0	46
tt7150410	5.5	112
tt7150482	6.0	18
tt7151438	5.3	124
tt7151480	7.0	78
tt7152240	5.8	6
tt7152684	6.5	41
tt7152802	5.1	7
tt7153418	7.4	110
tt7153712	8.2	13
tt7153718	8.4	5
tt7154176	4.1	94
tt7154282	5.4	43
tt7154990	7.5	6
tt7154994	7.0	58
tt7155262	7.0	177
tt7155460	8.3	239
tt7156144	6.1	400
tt7156288	8.9	27
tt7156326	5.1	12
tt7156478	7.4	37
tt7157456	8.4	7
tt7157668	6.8	44
tt7158514	5.7	305
tt7158998	9.0	12
tt7159010	6.6	50
tt7159382	7.7	2012
tt7160070	7.3	5733
tt7160176	7.0	369
tt7160394	5.0	119
tt7160842	2.7	15
tt7160938	3.3	33
tt7161122	7.6	1552
tt7161342	6.3	31
tt7161528	5.3	21
tt7161990	5.5	36
tt7162380	6.8	24
tt7162392	6.4	18
tt7162400	5.3	26
tt7162404	7.1	7
tt7162408	5.6	27
tt7162416	6.1	77
tt7162430	6.4	7
tt7164066	6.8	136
tt7164422	5.7	36
tt7164720	6.9	17
tt7165400	7.7	15
tt7165426	6.6	129
tt7165454	5.5	94
tt7165516	7.4	8
tt7165530	6.1	13
tt7165594	7.4	57
tt7165808	5.2	117
tt7166042	4.2	395
tt7166196	7.7	6
tt7166214	6.6	20
tt7166222	6.3	27
tt7166310	7.9	471
tt7168452	8.1	15
tt7169096	8.1	7
tt7169136	5.5	103
tt7170858	8.8	18
tt7171114	8.8	6
tt7171692	1.8	8
tt7172308	8.6	248
tt7172436	8.9	8
tt7172502	5.8	42
tt7172702	4.0	92
tt7173340	7.4	22
tt7173636	6.9	132
tt7173890	5.3	41
tt7175460	9.3	14
tt7176052	8.8	32
tt7176170	6.9	25
tt7177156	6.4	126
tt7177432	6.3	31
tt7178790	6.6	8
tt7179102	7.4	157
tt7179474	5.8	229
tt7180386	6.4	25
tt7180392	6.0	235
tt7180544	8.2	3293
tt7181498	7.5	45
tt7183056	9.3	10
tt7183826	5.7	50
tt7185492	3.6	378
tt7186092	6.9	471
tt7186362	9.1	16
tt7188046	5.4	12
tt7188742	4.6	325
tt7188974	8.4	11
tt7189248	6.0	22
tt7189324	6.4	80
tt7189348	5.7	11
tt7189558	7.2	290
tt7189596	8.4	5
tt7189780	6.7	31
tt7190418	7.7	98
tt7190460	7.6	1995
tt7191668	8.5	213
tt7191858	8.1	23
tt7192766	5.3	6
tt7192934	6.0	420
tt7193882	7.6	18
tt7194616	7.4	10
tt7194618	7.2	111
tt7196880	7.1	34
tt7197132	2.9	8
tt7197272	3.1	51
tt7197544	5.0	37
tt7197576	7.6	154
tt7197774	9.0	6
tt7201192	4.2	27
tt7201238	6.1	38
tt7201536	3.3	21
tt7201830	9.2	26
tt7202354	4.3	17
tt7202976	8.3	80
tt7203412	4.6	220
tt7203810	5.4	15
tt7204006	6.7	501
tt7205208	7.4	792
tt7205960	9.3	7
tt7206474	6.0	58
tt7206654	7.3	108
tt7206942	8.9	13
tt7207156	5.6	144
tt7207158	1.4	5
tt7207164	4.5	13
tt7207238	7.8	1391
tt7207398	5.3	371
tt7207478	5.0	94
tt7208366	5.5	206
tt7208648	4.7	180
tt7209014	7.0	17
tt7209220	5.7	10
tt7209594	6.7	58
tt7210122	6.3	15
tt7210348	5.9	115
tt7211010	7.7	117
tt7211972	6.5	78
tt7212266	5.9	151
tt7213654	7.5	18
tt7213936	7.7	820
tt7214084	7.2	18
tt7214598	8.8	32
tt7214762	7.8	15076
tt7214842	7.1	2473
tt7215006	7.8	41
tt7215262	6.5	55
tt7215388	7.1	903
tt7215444	6.2	1539
tt7215548	6.8	138
tt7216256	7.0	292
tt7217028	5.2	207
tt7217060	9.2	12
tt7217298	6.8	9
tt7217962	5.9	106
tt7218732	5.2	2056
tt7218796	7.4	5
tt7218804	5.6	142
tt7218812	8.4	493
tt7219324	6.5	504
tt7220586	3.1	21
tt7221078	9.8	12
tt7221634	7.3	713
tt7221896	1.3	35987
tt7221950	4.9	93
tt7222072	8.6	15
tt7222304	7.0	21
tt7222552	6.3	122
tt7222616	8.5	33
tt7222648	6.8	28
tt7222976	8.0	235
tt7223050	5.5	270
tt7223116	1.0	5
tt7223270	9.2	9
tt7224452	5.7	12
tt7224496	6.9	206
tt7225360	4.4	30
tt7225648	8.3	26
tt7225882	6.1	21
tt7225942	5.4	229
tt7227742	6.4	201
tt7228134	5.2	137
tt7228180	9.6	10
tt7228216	5.4	46
tt7228220	5.2	23
tt7228430	6.4	8
tt7228744	5.8	23
tt7228822	6.5	8
tt7229290	5.9	187
tt7229666	6.5	120
tt7229730	6.9	37
tt7230004	6.6	16
tt7230054	8.1	23
tt7230148	6.0	121
tt7230362	7.8	6
tt7230476	6.9	79
tt7232438	6.1	383
tt7232860	5.1	89
tt7233012	5.7	97
tt7234694	6.6	5
tt7235502	7.7	52
tt7235806	8.6	5
tt7236122	7.8	6
tt7236608	8.6	7
tt7236640	8.4	89
tt7238330	8.1	8
tt7238634	8.6	23
tt7239076	6.3	9
tt7239140	3.7	11
tt7240130	7.0	6
tt7240516	7.4	106
tt7240524	8.7	27
tt7240562	5.5	82
tt7240656	7.2	45
tt7241484	6.3	44
tt7241592	6.6	5
tt7241602	7.8	9
tt7241608	9.2	14
tt7241610	6.2	5
tt7241654	4.6	844
tt7242700	8.7	43
tt7243006	5.8	74
tt7243168	4.2	12
tt7243222	3.8	38
tt7243686	6.4	594
tt7243720	8.5	8
tt7243750	5.6	189
tt7243910	9.8	5
tt7244092	6.8	44
tt7245176	6.7	1625
tt7245362	5.7	12
tt7245426	6.4	8
tt7245458	9.1	7
tt7245696	6.8	6
tt7246408	6.6	34
tt7246786	7.7	12
tt7248324	4.0	38
tt7249468	3.7	10
tt7249616	8.8	8
tt7249784	6.2	54
tt7249854	5.7	848
tt7249874	5.8	466
tt7250226	7.3	21
tt7250358	3.6	839
tt7250466	4.4	8
tt7251666	7.0	598
tt7252000	8.4	1184
tt7252918	7.6	9
tt7253332	9.4	17
tt7253506	7.4	876
tt7253944	4.2	25
tt7254046	6.2	31
tt7254232	7.5	6
tt7254868	8.1	21
tt7255374	3.9	68
tt7256582	6.2	5
tt7256638	7.1	15
tt7256662	9.2	42
tt7256854	6.7	398
tt7257446	6.9	9
tt7257586	8.1	753
tt7257734	4.3	11
tt7259100	5.2	126
tt7259594	7.9	8
tt7259986	6.7	115
tt7260048	6.6	1000
tt7261172	5.4	32
tt7262052	6.7	236
tt7262206	5.5	354
tt7262496	8.6	5
tt7262820	5.6	104
tt7262920	8.0	5
tt7263418	6.8	13
tt7263736	5.5	44
tt7263772	8.1	36
tt7264080	6.3	2408
tt7264116	6.9	152
tt7264292	7.1	24
tt7265686	8.9	20
tt7266048	8.9	8
tt7267470	6.5	37
tt7267618	8.7	7
tt7267674	7.3	27
tt7268732	6.3	381
tt7268778	6.9	10
tt7270506	5.0	6
tt7271808	7.3	77
tt7271868	8.1	11
tt7272242	7.3	383
tt7273546	5.0	57
tt7273646	2.5	52
tt7273648	6.0	386
tt7274510	4.8	18
tt7274546	7.3	54
tt7274816	3.4	5
tt7275200	4.7	7
tt7275334	8.3	6
tt7275352	2.7	23
tt7275528	5.6	10
tt7275980	4.7	23
tt7275984	8.3	7
tt7275990	6.1	8
tt7277680	7.0	272
tt7278268	3.0	9
tt7279180	6.6	1966
tt7279232	8.6	34
tt7279250	6.8	18
tt7279296	6.5	41
tt7281126	4.3	167
tt7281472	4.6	209
tt7282762	7.4	20
tt7282952	5.2	255
tt7283052	4.5	45
tt7283066	5.7	73
tt7284022	6.4	5
tt7284066	6.7	58
tt7284952	7.1	540
tt7285370	9.2	42
tt7285772	5.8	182
tt7286002	6.1	10
tt7286562	5.0	267
tt7286612	5.3	76
tt7286908	5.3	173
tt7286916	8.3	41
tt7287136	7.2	16
tt7287656	4.9	7
tt7288442	8.8	57
tt7288652	8.0	5
tt7288674	9.0	6
tt7288684	7.4	277
tt7288706	3.8	8
tt7288846	5.6	11
tt7289724	8.8	10
tt7289838	5.5	23
tt7290724	7.2	5
tt7290740	6.8	21
tt7290748	6.6	150
tt7290762	5.1	8
tt7290768	7.0	120
tt7290778	7.4	12
tt7291268	7.1	7003
tt7291412	9.4	17
tt7291466	6.0	80
tt7292796	9.2	5
tt7292828	9.3	26
tt7292918	5.8	60
tt7292930	9.1	10
tt7292964	6.3	46
tt7293380	6.7	192
tt7293844	7.4	13
tt7294534	8.5	10037
tt7294644	7.8	58
tt7294778	7.9	67
tt7295884	8.5	73
tt7296234	4.5	31
tt7296624	8.2	61
tt7296862	3.5	869
tt7297002	5.6	15
tt7297004	6.6	8
tt7297260	8.0	148
tt7297336	8.2	6
tt7297394	3.0	20
tt7297586	5.6	580
tt7297844	4.3	109
tt7297854	4.5	8
tt7297954	6.7	354
tt7297956	5.5	20
tt7297958	5.8	35
tt7297960	6.6	131
tt7297962	6.5	19
tt7297964	6.7	27
tt7297966	7.1	93
tt7298028	9.1	18
tt7301070	7.5	527
tt7301126	7.2	133
tt7301620	2.3	7
tt7302010	9.6	60
tt7303948	7.2	9
tt7304084	4.7	7
tt7304150	7.2	23
tt7304192	5.4	9
tt7304316	6.9	16
tt7305048	9.1	115
tt7307826	6.3	15
tt7308086	3.9	717
tt7308092	7.5	136
tt7308198	8.1	61
tt7308686	6.0	5
tt7309402	8.9	17
tt7309430	7.0	77
tt7309654	5.1	221
tt7309928	5.4	8
tt7309998	6.4	113
tt7311064	6.0	41
tt7311634	7.8	141
tt7312940	4.2	11492
tt7313202	6.6	5
tt7313218	6.8	55
tt7313350	5.4	68
tt7313522	7.3	50
tt7314690	6.2	13
tt7314778	8.1	12
tt7315580	8.4	8
tt7315648	6.0	26
tt7315798	7.4	88
tt7316206	6.1	32
tt7317342	7.5	17
tt7317494	5.7	68
tt7318294	6.4	5
tt7318364	9.1	28
tt7319068	8.0	8
tt7319494	8.0	16
tt7319870	8.8	5
tt7319906	8.6	8
tt7320156	6.8	19
tt7320198	5.8	8
tt7320478	4.9	65
tt7320560	8.2	1319
tt7320910	7.7	6
tt7321132	7.6	12
tt7321190	7.3	26
tt7321246	4.9	482
tt7321266	8.0	6
tt7321274	7.1	503
tt7321504	6.8	43
tt7321860	5.6	144
tt7322816	6.4	342
tt7322838	7.8	5
tt7322850	6.6	971
tt7323460	7.6	14
tt7323594	8.0	22
tt7323600	6.1	259
tt7323690	8.2	5
tt7324476	7.8	6
tt7326102	8.5	6
tt7326858	5.4	59
tt7327946	4.7	87
tt7328956	6.8	34
tt7329164	8.1	17
tt7329290	8.0	5
tt7329748	6.7	60
tt7329828	7.6	27
tt7329916	6.8	6
tt7330532	7.3	61
tt7332012	8.6	38
tt7332500	7.0	46
tt7333918	8.0	27
tt7334216	7.2	13
tt7334346	6.9	27
tt7334352	6.8	8
tt7335264	8.6	7
tt7335324	5.6	86
tt7336012	6.4	183
tt7336274	3.9	47
tt7336410	7.7	30
tt7336412	8.8	52
tt7336774	9.2	5
tt7336842	6.9	83
tt7338618	8.2	5
tt7338748	4.2	12
tt7339584	6.2	295
tt7339930	1.4	54
tt7340660	8.9	13
tt7340684	6.8	26
tt7340764	6.5	116
tt7341406	6.5	229
tt7341610	5.5	95
tt7341660	7.8	76
tt7341842	7.4	54
tt7342028	8.1	35
tt7342170	8.4	5
tt7342204	7.6	685
tt7343488	7.5	31
tt7344622	6.6	59
tt7344658	8.3	17
tt7345034	7.7	176
tt7345294	7.2	5
tt7345918	7.9	32
tt7345928	6.1	23
tt7345948	8.5	19
tt7346014	8.0	5
tt7346786	7.7	21
tt7346798	5.3	7
tt7348204	8.5	6
tt7349012	9.2	31
tt7349218	7.8	237
tt7350768	10.0	10
tt7351178	5.6	15
tt7351472	8.7	9
tt7353356	9.3	6
tt7354430	7.2	9
tt7354554	4.3	7
tt7355718	7.3	1358
tt7356148	4.8	144
tt7356432	7.4	371
tt7356714	8.7	15
tt7357274	7.0	7
tt7357302	7.7	3594
tt7357906	5.5	60
tt7359702	8.7	423
tt7360810	3.2	8
tt7363290	8.6	7
tt7363356	7.8	6
tt7364368	9.1	14
tt7364566	7.3	199
tt7364866	7.6	24
tt7364910	7.2	10
tt7365296	8.4	20
tt7365576	8.4	105
tt7366222	9.0	5
tt7367824	6.9	16
tt7367852	7.4	60
tt7368162	6.4	67
tt7368464	5.8	13
tt7369722	4.6	836
tt7369784	6.2	5
tt7369988	5.0	5
tt7370000	6.7	26
tt7370188	6.7	203
tt7371104	6.4	14
tt7371684	7.6	121
tt7372434	8.8	5
tt7372916	6.8	2130
tt7373746	7.2	13
tt7374726	8.5	6
tt7374996	6.7	9
tt7375218	8.8	5
tt7375412	4.2	21
tt7375460	9.1	14
tt7375556	5.4	102
tt7376546	8.2	6
tt7376594	8.0	12
tt7377366	7.1	16
tt7378052	8.8	159
tt7378164	6.6	23
tt7379228	7.4	5
tt7379906	7.4	104
tt7380226	8.9	421
tt7380284	6.0	5
tt7380372	3.1	7
tt7380574	4.1	105
tt7380726	6.6	37
tt7380834	8.6	33
tt7381210	10.0	5
tt7381320	7.5	25
tt7381364	9.2	28
tt7381514	8.2	6
tt7382572	7.4	11
tt7382668	5.9	98
tt7382726	5.8	20
tt7382828	6.6	43
tt7383680	7.0	5
tt7383862	7.7	56
tt7384910	10.0	6
tt7385370	6.7	11
tt7385518	7.8	6
tt7385530	7.7	30
tt7385556	6.9	29
tt7385580	8.6	14
tt7385832	7.4	7
tt7386544	5.3	35
tt7387632	7.9	7
tt7388606	6.5	21
tt7388678	8.6	125
tt7388694	7.0	20
tt7388830	7.5	15
tt7389370	4.8	6
tt7389884	6.9	14
tt7390054	6.0	13
tt7390062	9.8	6
tt7390082	7.5	10
tt7390216	7.2	139
tt7391170	9.0	30
tt7391996	9.5	30
tt7392060	3.9	115
tt7392070	4.4	8
tt7392180	9.6	15
tt7392232	6.1	134
tt7393170	8.7	10
tt7395490	8.3	20
tt7396534	6.4	14
tt7397146	7.7	18
tt7398716	8.1	25
tt7399470	7.0	2569
tt7399620	7.0	53
tt7399676	4.0	47
tt7400426	7.7	7
tt7401512	8.2	10
tt7401540	7.3	20
tt7401696	7.8	5
tt7402534	6.2	57
tt7403562	8.7	6
tt7404820	4.8	156
tt7404868	6.0	174
tt7405174	5.5	6
tt7408138	8.6	5
tt7408358	6.4	10
tt7408534	8.4	5
tt7408552	4.6	8
tt7409128	8.0	110
tt7410046	7.1	7
tt7410124	7.7	16
tt7411252	8.6	110
tt7411370	5.6	41
tt7411396	5.3	41
tt7411406	5.7	117
tt7411742	7.4	28
tt7411828	6.1	57
tt7412140	6.2	6
tt7412232	7.4	16
tt7412508	5.8	5
tt7413530	6.6	51
tt7414162	7.3	15
tt7414956	8.2	19
tt7415496	6.4	5
tt7415646	8.1	260
tt7416102	4.8	22
tt7416814	6.0	6
tt7419338	8.4	20
tt7419360	6.6	160
tt7419382	5.7	21
tt7419396	6.0	79
tt7420408	6.3	99
tt7420442	6.2	19
tt7420676	3.0	38
tt7421526	7.5	15
tt7421764	5.4	7
tt7424260	6.9	9
tt7424358	7.4	84
tt7424396	6.8	81
tt7424828	7.2	44
tt7425298	8.1	29
tt7425398	6.8	19
tt7425474	8.1	68
tt7426080	6.4	38
tt7426120	6.9	7
tt7427856	7.4	1442
tt7428372	7.6	24
tt7428466	6.0	5
tt7428650	6.8	20
tt7428830	7.2	30
tt7428942	5.5	11
tt7429150	5.8	5
tt7429318	6.8	39
tt7431894	6.2	729
tt7431938	8.8	12
tt7431980	8.3	6
tt7432330	8.4	10
tt7433398	8.7	42
tt7433660	7.0	22
tt7433762	6.9	18
tt7433980	7.4	90
tt7435110	8.5	379
tt7435360	8.5	8
tt7436212	6.3	18
tt7436336	7.3	19
tt7436474	6.3	533
